Time	rx_bytes	rx_packets	tx_bytes	tx_packets	wtime	pss	rss	swap	vmem	nprocs	nthreads	rchar	read_bytes	wchar	write_bytes	stime	utime
1678034119	2558479277	1871647	133196950	528933	189	2817866	5550852	0	167125004	33	226	2464877907	0	79093719	4096	43	2889
1678034121	2599589589	1901210	135304103	536625	191	2822822	5555808	0	167129868	33	227	2501280530	0	80313600	4096	43	2933
1678034123	2634513073	1926452	137239109	543489	193	2836430	5569416	0	167143180	33	226	2537849829	0	81528556	4096	44	2976
1678034125	2685802940	1963256	139737874	552871	195	2822242	5555228	0	167129936	33	223	2586073901	0	82995169	4096	44	3033
1678034127	2730285599	1995276	141984585	561209	197	2825782	5558768	0	167134032	33	224	2627368599	0	84297036	4096	45	3083
1678034129	2779727033	2030783	144445540	570336	199	2834010	5566996	0	167142224	33	225	2675238272	0	85767544	4096	45	3140
1678034131	2817704064	2061864	147095900	585366	201	277321	280416	0	4765052	1	1	2703666843	0	86727177	4096	48	3176
1678034133	2967869670	2162872	148018590	592597	203	2112033	8047796	0	169228400	33	227	2948504967	0	87550016	4096	50	3205
1678034135	3409459511	2456899	149971769	609383	205	4886146	8910508	0	170019516	33	227	3347128289	0	89080125	4096	52	3257
1678034137	3927169640	2801131	152141409	628340	207	5358081	9186364	0	170289300	33	227	3826367324	0	90998778	4096	52	3314
1678034139	4368602896	3094854	154029807	644326	209	5943952	9758800	0	170857544	33	227	4248468219	0	92558766	4096	53	3368
1678034141	4852072487	3416510	156112136	661998	211	6159805	9972756	0	171068824	33	226	4726984214	0	94203326	4096	54	3421
1678034143	5281981917	3702394	157930933	677310	213	6100621	9907760	0	171000084	33	227	5142018210	0	95750293	4096	55	3475
1678034145	5760471529	4020558	159983871	694899	215	6304959	10111324	0	171207852	33	225	5576371649	0	97497154	4096	55	3528
1678034147	6174612963	4295838	161663703	709069	217	6194970	10000472	0	171093192	33	226	5979756350	0	98919761	4096	56	3577
1678034149	6647996060	4610558	163581450	725141	219	6385143	10190044	0	171285832	33	226	6407721089	0	100561382	4096	57	3629
1678034151	7157271219	4948960	165650363	742802	221	6323643	10127912	0	171220832	33	227	6893082889	0	102315629	4096	57	3687
1678034153	7604914429	5246619	167480030	758185	223	6484962	10288716	0	171387600	33	227	7325357331	0	103779775	4096	58	3739
1678034155	8052017864	5543753	169315330	773723	225	6559269	10362212	0	171459468	33	222	7749573182	0	105513739	4096	59	3790
1678034157	8510607220	5848548	171093976	788637	227	6616111	10412216	0	171506876	33	225	8179693716	0	107128643	4096	59	3845
1678034159	9006063225	6177800	173013674	804834	229	6721938	10516852	0	171612184	33	227	8632463719	0	108683118	4096	60	3896
1678034161	9444074737	6468902	174769188	819568	231	6756810	10551264	0	171644784	33	226	9067505381	0	110226258	4096	61	3948
1678034163	9915898607	6782424	176748590	836687	233	6844295	10638436	0	171730660	33	227	9505727467	0	111851034	4096	61	4000
1678034165	10349997381	7070925	178494407	851152	235	6838927	10632548	0	171723308	33	227	9929081555	0	113413186	4096	62	4053
1678034167	10781769298	7357851	180222981	865690	237	6962226	10754968	0	171848028	33	225	10319614263	0	114921716	4096	62	4100
1678034169	11225336088	7652559	181917499	879832	239	6932572	10724716	0	171818176	33	227	10748793218	0	116500512	4096	63	4154
1678034171	11685062913	7958046	183749429	895033	241	7045282	10836904	0	171930036	33	227	11186728717	0	118157773	4096	64	4209
1678034173	12140238653	8260432	185618926	910866	243	7045649	10836864	0	171928816	33	227	11629557650	0	119791392	4096	64	4263
1678034175	12607296101	8570721	187498625	926905	245	7131825	10922864	0	172013820	33	226	12070838986	0	121419945	4096	65	4317
1678034177	13100627312	8898197	189264727	943641	247	7218975	11009324	0	172101448	33	226	12518363556	0	123030999	4096	66	4370
1678034179	13528746497	9182543	190681597	957364	249	7275599	11060412	0	172154292	33	227	12912975701	0	124540773	4096	66	4419
1678034181	13988758589	9487949	192271120	972986	251	7328547	11111724	0	172204712	33	227	13369494194	0	126100658	4096	67	4472
1678034183	14448266313	9792910	193736602	987231	253	7344681	11127140	0	172216660	33	227	13796872972	0	127689022	4096	67	4525
1678034185	14925631984	10109908	195364038	1003116	255	7404583	11186700	0	172277288	33	226	14251266466	0	129354101	4096	68	4579
1678034187	15384343608	10414420	196892520	1018096	257	7400394	11182052	0	172270532	33	227	14707208184	0	130926730	4096	69	4633
1678034189	15855129115	10727027	198419994	1032934	259	7511164	11292088	0	172376064	33	227	15129792643	0	132529341	4096	69	4686
1678034191	16325035912	11038897	200023311	1048759	261	7501457	11278712	0	172359872	33	224	15573457578	0	134097201	4096	70	4737
1678034193	16805614806	11357838	201636922	1064737	263	7627814	11404484	0	172483032	33	227	16025321690	0	135710657	4096	71	4791
1678034195	17233718865	11641977	203071364	1078743	265	7646182	11422520	0	172498368	33	227	16434083490	0	137247090	4096	71	4840
1678034197	17689614606	11944561	204570740	1093220	267	7741099	11517148	0	172593240	33	227	16866495466	0	138797780	4096	72	4894
1678034199	18157391745	12255026	206133627	1108509	269	7810600	11585632	0	172655844	33	227	17310619763	0	140451693	4096	73	4948
1678034201	18608974414	12554701	207594996	1122833	271	7872492	11641780	0	172711208	33	227	17718899369	0	142025136	4096	73	5001
1678034203	19079652036	12867106	209112119	1137519	273	7921847	11690048	0	172755552	33	227	18189072333	0	143663273	4096	74	5055
1678034205	19547071310	13177170	210601562	1152051	275	7918531	11685384	0	172747592	33	227	18637654505	0	145246740	4096	74	5110
1678034207	20036146554	13501658	212160715	1167228	277	8037973	11804520	0	172858036	33	227	19083746580	0	146965435	4096	75	5165
1678034209	20501829270	13810717	213617556	1181344	279	8042038	11807972	0	172856344	33	227	19520715054	0	148555051	4096	76	5220
1678034211	20939478966	14101193	215016467	1194973	281	8111572	11876864	0	172922820	33	227	19921470258	0	150013584	4096	76	5269
1678034213	21400536163	14407174	216486214	1209214	283	8102098	11866596	0	172903588	33	226	20372371558	0	151603152	4096	77	5321
1678034215	21860928016	14712668	217959338	1223426	285	8157666	11921652	0	172958664	33	227	20822766600	0	153209318	4096	77	5376
1678034217	22334203205	15026578	219481789	1238399	287	8190920	11954504	0	172989200	33	227	21272143149	0	154840666	4096	78	5431
1678034219	22816677581	15346662	220909351	1252072	289	8323579	12087004	0	173120892	33	227	21711356063	0	156475146	4096	79	5486
1678034221	23287974867	15659389	222448695	1267138	291	8398246	12160244	0	173193412	33	227	22161037025	0	158085899	4096	79	5540
1678034223	23698652016	15931810	223693450	1279134	293	8425828	12183620	0	173217764	33	226	22547194116	0	159550214	4096	80	5588
1678034225	24140219524	16224937	225121915	1292794	295	8494020	12250352	0	173281924	33	226	22959627336	0	161135977	4096	80	5642
